year,country,energy_production,energy_consumption,co2_emission,balance,eficiency,co2_pc,energy_type
1989-01-01,Angola,0.016,0.016,1.0,0.0,63.668,0.0,2
1989-01-01,Angola,0.0,0.0,0.0,0.0,0.0,0.0,4
1990-01-01,Angola,0.007,0.007,0.0,0.0,0.0,0.0,0
1990-01-01,Angola,1.01,0.052,3.9,0.958,3.86,0.0,3
1990-01-01,Angola,0.02,0.02,0.833,0.0,41.889,0.0,2
1990-01-01,Angola,0.0,0.0,0.0,0.0,0.0,0.0,4
1991-01-01,Angola,0.007,0.007,0.0,0.0,0.0,0.0,0
1991-01-01,Angola,1.064,0.055,3.8,1.009,3.573,0.0,3
1991-01-01,Angola,0.021,0.021,1.055,0.0,50.401,0.0,2
1991-01-01,Angola,0.0,0.0,0.0,0.0,0.0,0.0,4
1992-01-01,Angola,0.009,0.009,0.0,0.0,0.0,0.0,0
1992-01-01,Angola,1.123,0.055,3.9,1.068,3.474,0.0,3
1992-01-01,Angola,0.021,0.021,1.111,0.0,52.715,0.0,2
1992-01-01,Angola,0.0,0.0,0.0,0.0,0.0,0.0,4
1993-01-01,Angola,0.009,0.009,0.0,0.0,0.0,0.0,0
1993-01-01,Angola,1.083,0.053,4.1,1.029,3.787,0.0,3
1993-01-01,Angola,0.021,0.021,1.118,0.0,54.004,0.0,2
1993-01-01,Angola,0.0,0.0,0.0,0.0,0.0,0.0,4
1994-01-01,Angola,0.009,0.009,0.0,0.0,0.0,0.0,0
1994-01-01,Angola,1.141,0.053,4.0,1.088,3.506,0.0,3
1994-01-01,Angola,0.019,0.019,1.099,0.0,57.15,0.0,2
1994-01-01,Angola,0.0,0.0,0.0,0.0,0.0,0.0,4
1995-01-01,Angola,0.009,0.009,0.0,0.0,0.0,0.0,0
1995-01-01,Angola,1.375,0.057,3.9,1.318,2.837,0.0,3
1995-01-01,Angola,0.021,0.021,1.02,0.0,49.257,0.0,2
1995-01-01,Angola,0.0,0.0,0.0,0.0,0.0,0.0,4
1996-01-01,Angola,0.009,0.009,0.0,0.0,0.0,0.0,0
1996-01-01,Angola,1.512,0.053,4.2,1.458,2.778,0.0,3
1996-01-01,Angola,0.021,0.021,1.099,0.0,53.057,0.0,2
1996-01-01,Angola,0.0,0.0,0.0,0.0,0.0,0.0,4
1997-01-01,Angola,0.009,0.009,0.0,0.0,0.0,0.0,0
1997-01-01,Angola,1.518,0.064,4.0,1.454,2.634,0.0,3
1997-01-01,Angola,0.021,0.021,1.099,0.0,52.126,0.0,2
1997-01-01,Angola,0.0,0.0,0.0,0.0,0.0,0.0,4
1998-01-01,Angola,0.011,0.011,0.0,0.0,0.0,0.0,0
1998-01-01,Angola,1.564,0.052,4.6,1.511,2.942,0.0,3
1998-01-01,Angola,0.021,0.021,1.118,0.0,52.142,0.0,2
1998-01-01,Angola,0.0,0.0,0.0,0.0,0.0,0.0,4
1999-01-01,Angola,0.009,0.009,0.0,0.0,0.0,0.0,0
1999-01-01,Angola,1.585,0.065,3.7,1.52,2.335,0.0,3
1999-01-01,Angola,0.021,0.021,1.138,0.0,54.952,0.0,2
1999-01-01,Angola,0.0,0.0,0.0,0.0,0.0,0.0,4
2000-01-01,Angola,0.009,0.009,0.0,0.0,0.0,0.0,0
2000-01-01,Angola,1.592,0.08,4.6,1.512,2.889,0.0,3
2000-01-01,Angola,0.021,0.021,1.099,0.0,52.126,0.0,2
2000-01-01,Angola,0.0,0.0,0.0,0.0,0.0,0.0,4
2001-01-01,Angola,0.01,0.01,0.0,0.0,0.0,0.0,0
2001-01-01,Angola,1.579,0.09,4.3,1.489,2.723,0.0,3
2001-01-01,Angola,0.02,0.02,1.118,0.0,57.061,0.0,2
2001-01-01,Angola,0.0,0.0,0.0,0.0,0.0,0.0,4
2002-01-01,Angola,0.012,0.012,0.0,0.0,0.0,0.0,0
2002-01-01,Angola,1.907,0.094,6.3,1.813,3.304,0.0,3
2002-01-01,Angola,0.023,0.023,1.04,0.0,45.355,0.0,2
2002-01-01,Angola,0.0,0.0,0.0,0.0,0.0,0.0,4
2003-01-01,Angola,0.012,0.012,0.0,0.0,0.0,0.0,0
2003-01-01,Angola,1.92,0.106,6.6,1.814,3.438,0.0,3
2003-01-01,Angola,0.024,0.024,1.216,0.0,50.608,0.0,2
2003-01-01,Angola,0.0,0.0,0.0,0.0,0.0,0.0,4
2004-01-01,Angola,0.017,0.017,0.0,0.0,0.0,0.0,0
2004-01-01,Angola,2.248,0.112,7.0,2.136,3.114,0.0,3
2004-01-01,Angola,0.028,0.028,1.275,0.0,45.982,0.0,2
2004-01-01,Angola,0.0,0.0,0.0,0.0,0.0,0.0,4
2005-01-01,Angola,0.022,0.022,0.0,0.0,0.0,0.0,0
2005-01-01,Angola,2.652,0.088,7.1,2.564,2.678,0.0,3
2005-01-01,Angola,0.024,0.024,1.471,0.0,61.219,0.0,2
2005-01-01,Angola,0.0,0.0,0.0,0.0,0.0,0.0,4
2006-01-01,Angola,0.026,0.026,0.0,0.0,0.0,0.0,0
2006-01-01,Angola,3.008,0.117,7.2,2.89,2.394,0.0,3
2006-01-01,Angola,0.025,0.025,1.275,0.0,50.716,0.0,2
2006-01-01,Angola,0.0,0.0,0.0,0.0,0.0,0.0,4
2007-01-01,Angola,0.024,0.024,0.0,0.0,0.0,0.0,0
2007-01-01,Angola,3.703,0.139,8.1,3.565,2.187,0.0,3
2007-01-01,Angola,0.031,0.031,1.334,0.0,43.468,0.0,2
2007-01-01,Angola,0.0,0.0,0.0,0.0,0.0,0.0,4
2008-01-01,Angola,0.031,0.031,0.0,0.0,0.0,0.0,0
2008-01-01,Angola,4.176,0.172,8.8,4.004,2.107,0.0,3
2008-01-01,Angola,0.025,0.025,1.628,0.0,64.76,0.0,2
2008-01-01,Angola,0.0,0.0,0.0,0.0,0.0,0.0,4
2009-01-01,Angola,0.03,0.03,0.0,0.0,0.0,0.0,0
2009-01-01,Angola,4.008,0.203,9.5,3.804,2.371,0.0,3
2009-01-01,Angola,0.026,0.026,1.334,0.0,52.288,0.0,2
2009-01-01,Angola,0.0,0.0,0.0,0.0,0.0,0.0,4
2010-01-01,Angola,0.036,0.036,0.0,0.0,0.0,0.0,0
2010-01-01,Angola,4.075,0.221,11.0,3.854,2.699,0.0,3
2010-01-01,Angola,0.027,0.027,1.354,0.0,49.876,0.0,2
2010-01-01,Angola,0.0,0.0,0.0,0.0,0.0,0.0,4
2011-01-01,Angola,0.039,0.039,0.0,0.0,0.0,0.0,0
2011-01-01,Angola,3.75,0.231,14.995,3.519,3.999,0.001,3
2011-01-01,Angola,0.028,0.028,1.44,0.0,51.787,0.0,2
2011-01-01,Angola,0.0,0.0,0.0,0.0,0.0,0.0,4
2012-01-01,Angola,0.036,0.036,0.0,0.0,0.0,0.0,0
2012-01-01,Angola,3.827,0.247,15.825,3.58,4.135,0.001,3
2012-01-01,Angola,0.028,0.028,1.475,0.0,52.498,0.0,2
2012-01-01,Angola,0.0,0.0,0.0,0.0,0.0,0.0,4
2013-01-01,Angola,0.045,0.045,0.0,0.0,0.0,0.0,0
2013-01-01,Angola,3.853,0.288,16.889,3.565,4.383,0.001,3
2013-01-01,Angola,0.034,0.015,1.491,0.019,43.593,0.0,2
2013-01-01,Angola,0.0,0.0,0.0,0.0,0.0,0.0,4
2014-01-01,Angola,0.048,0.048,0.0,0.0,0.0,0.0,0
2014-01-01,Angola,3.728,0.326,19.314,3.401,5.181,0.001,3
2014-01-01,Angola,0.027,0.009,0.8,0.018,29.613,0.0,2
2014-01-01,Angola,0.0,0.0,0.0,0.0,0.0,0.0,4
2015-01-01,Angola,0.047,0.047,0.0,0.0,0.0,0.0,0
2015-01-01,Angola,3.874,0.323,21.29,3.551,5.496,0.001,3
2015-01-01,Angola,0.029,0.029,0.453,0.0,15.855,0.0,2
2015-01-01,Angola,0.0,0.0,0.0,0.0,0.0,0.0,4
2016-01-01,Angola,0.055,0.055,0.0,0.0,0.0,0.0,0
2016-01-01,Angola,3.817,0.28,21.394,3.537,5.605,0.001,3
2016-01-01,Angola,0.063,0.03,1.516,0.034,23.942,0.0,2
2016-01-01,Angola,0.0,0.0,0.0,0.0,0.0,0.0,4
2017-01-01,Angola,0.072,0.072,0.0,0.0,0.0,0.0,0
2017-01-01,Angola,3.614,0.246,20.208,3.368,5.592,0.001,3
2017-01-01,Angola,0.115,0.03,1.575,0.085,13.73,0.0,2
2017-01-01,Angola,0.0,0.0,0.0,0.0,0.0,0.0,4
2018-01-01,Angola,0.081,0.081,0.0,0.0,0.0,0.0,0
2018-01-01,Angola,3.484,0.225,17.556,3.259,5.039,0.001,3
2018-01-01,Angola,0.228,0.032,1.595,0.196,7.002,0.0,2
2018-01-01,Angola,0.0,0.0,0.0,0.0,0.0,0.0,4
2019-01-01,Angola,0.082,0.082,0.0,0.0,0.0,0.0,0
2019-01-01,Angola,3.178,0.258,15.965,2.919,5.024,0.001,3
2019-01-01,Angola,0.25,0.032,1.679,0.218,6.71,0.0,2
2019-01-01,Angola,0.0,0.0,0.0,0.0,0.0,0.0,4
1980-01-01,Brazil,1.438,1.369,0.0,0.068,0.0,0.0,0
1980-01-01,Brazil,0.403,2.257,0.0,-1.854,0.0,0.0,3
1980-01-01,Brazil,0.057,0.057,0.0,0.0,0.0,0.0,2
1980-01-01,Brazil,0.084,0.214,0.0,-0.13,0.0,0.0,4
1981-01-01,Brazil,1.467,1.381,0.0,0.087,0.0,0.0,0
1981-01-01,Brazil,0.057,0.057,3.004,0.0,53.057,0.0,2
1981-01-01,Brazil,0.091,0.223,21.95,-0.133,242.163,0.0,4
1981-01-01,Brazil,0.47,2.126,162.777,-1.656,346.091,0.001,3
1982-01-01,Brazil,1.614,1.487,0.0,0.127,0.0,0.0,0
1982-01-01,Brazil,0.573,2.093,153.0,-1.52,266.89,0.001,3
1982-01-01,Brazil,0.051,0.051,3.004,0.0,58.989,0.0,2
1982-01-01,Brazil,0.101,0.231,22.093,-0.13,218.499,0.0,4
1982-01-01,Brazil,0.001,0.001,0.0,0.0,0.0,0.0,1
1983-01-01,Brazil,1.787,1.628,0.0,0.159,0.0,0.0,0
1983-01-01,Brazil,0.002,0.002,0.0,0.0,0.0,0.0,1
1983-01-01,Brazil,0.063,0.063,2.702,0.0,42.818,0.0,2
1983-01-01,Brazil,0.107,0.265,22.364,-0.157,208.341,0.0,4
1983-01-01,Brazil,0.748,1.913,149.0,-1.165,199.11,0.001,3
1984-01-01,Brazil,0.028,0.028,0.0,0.0,0.0,0.0,1
1984-01-01,Brazil,1.051,1.956,137.0,-0.905,130.379,0.001,3
1984-01-01,Brazil,0.082,0.082,3.348,0.0,40.868,0.0,2
1984-01-01,Brazil,0.12,0.333,25.786,-0.213,215.243,0.0,4
1984-01-01,Brazil,2.006,1.766,0.0,0.24,0.0,0.0,0
1985-01-01,Brazil,0.03,0.03,0.0,0.0,0.0,0.0,1
1985-01-01,Brazil,1.243,2.02,145.0,-0.777,116.653,0.001,3
1985-01-01,Brazil,0.102,0.102,4.346,0.0,42.676,0.0,2
1985-01-01,Brazil,0.123,0.393,31.657,-0.27,257.636,0.0,4
1985-01-01,Brazil,2.142,1.888,0.0,0.254,0.0,0.0,0
1986-01-01,Brazil,2.156,1.967,0.0,0.189,0.0,0.0,0
1986-01-01,Brazil,1.265,2.311,152.0,-1.046,120.165,0.001,3
1986-01-01,Brazil,0.1,0.1,5.404,0.0,54.236,0.0,2
1986-01-01,Brazil,0.118,0.404,37.503,-0.286,318.466,0.0,4
1986-01-01,Brazil,0.001,0.001,0.0,0.0,0.0,0.0,1
1987-01-01,Brazil,2.208,2.032,0.0,0.176,0.0,0.0,0
1987-01-01,Brazil,1.26,2.31,172.0,-1.05,136.537,0.001,3
1987-01-01,Brazil,0.116,0.116,5.286,0.0,45.477,0.0,2
1987-01-01,Brazil,0.11,0.417,38.505,-0.308,351.055,0.0,4
1987-01-01,Brazil,0.009,0.009,0.0,0.0,0.0,0.0,1
1988-01-01,Brazil,2.333,2.156,0.0,0.177,0.0,0.0,0
1988-01-01,Brazil,0.003,0.003,0.0,0.0,0.0,0.0,1
1988-01-01,Brazil,0.107,0.107,6.167,0.0,57.432,0.0,2
1988-01-01,Brazil,0.117,0.402,41.78,-0.285,357.691,0.0,4
1988-01-01,Brazil,1.237,2.402,175.0,-1.164,141.445,0.001,3
1989-01-01,Brazil,2.415,2.262,0.0,0.153,0.0,0.0,0
1989-01-01,Brazil,1.32,2.395,177.0,-1.075,134.112,0.001,3
1989-01-01,Brazil,0.136,0.136,5.697,0.0,41.841,0.0,2
1989-01-01,Brazil,0.106,0.407,40.697,-0.3,382.889,0.0,4
1989-01-01,Brazil,0.016,0.016,0.0,0.0,0.0,0.0,1
1990-01-01,Brazil,2.432,2.272,0.0,0.16,0.0,0.0,0
1990-01-01,Brazil,1.392,3.05,182.0,-1.657,130.729,0.001,3
1990-01-01,Brazil,0.114,0.114,7.224,0.0,63.385,0.0,2
1990-01-01,Brazil,0.073,0.4,42.771,-0.327,584.208,0.0,4
1990-01-01,Brazil,0.02,0.02,0.0,0.0,0.0,0.0,1
1991-01-01,Brazil,2.577,2.423,0.0,0.154,0.0,0.0,0
1991-01-01,Brazil,0.014,0.014,0.0,0.0,0.0,0.0,1
1991-01-01,Brazil,0.14,0.14,6.047,0.0,43.299,0.0,2
1991-01-01,Brazil,0.083,0.432,40.023,-0.35,484.179,0.0,4
1991-01-01,Brazil,1.393,2.656,197.0,-1.263,141.407,0.001,3
1992-01-01,Brazil,2.6,2.462,0.0,0.139,0.0,0.0,0
1992-01-01,Brazil,1.393,2.768,199.0,-1.375,142.86,0.001,3
1992-01-01,Brazil,0.153,0.153,7.41,0.0,48.435,0.0,2
1992-01-01,Brazil,0.075,0.416,45.134,-0.34,598.759,0.0,4
1992-01-01,Brazil,0.017,0.017,0.0,0.0,0.0,0.0,1
1993-01-01,Brazil,2.703,2.585,0.0,0.119,0.0,0.0,0
1993-01-01,Brazil,0.004,0.004,0.0,0.0,0.0,0.0,1
1993-01-01,Brazil,0.152,0.152,8.117,0.0,53.457,0.0,2
1993-01-01,Brazil,0.073,0.422,43.789,-0.349,598.112,0.0,4
1993-01-01,Brazil,1.426,2.872,192.0,-1.446,134.658,0.001,3
1994-01-01,Brazil,2.815,2.697,0.0,0.118,0.0,0.0,0
1994-01-01,Brazil,0.001,0.001,0.0,0.0,0.0,0.0,1
1994-01-01,Brazil,0.158,0.158,8.056,0.0,50.895,0.0,2
1994-01-01,Brazil,0.082,0.429,44.072,-0.347,538.78,0.0,4
1994-01-01,Brazil,1.503,3.072,213.0,-1.569,141.748,0.001,3
1995-01-01,Brazil,0.024,0.024,0.0,0.0,0.0,0.0,1
1995-01-01,Brazil,1.562,3.3,225.0,-1.738,144.028,0.001,3
1995-01-01,Brazil,0.166,0.166,8.398,0.0,50.701,0.0,2
1995-01-01,Brazil,0.083,0.447,45.994,-0.364,555.24,0.0,4
1995-01-01,Brazil,2.935,2.823,0.0,0.112,0.0,0.0,0
1996-01-01,Brazil,3.107,2.981,0.0,0.126,0.0,0.0,0
1996-01-01,Brazil,1.774,3.528,243.0,-1.753,136.972,0.001,3
1996-01-01,Brazil,0.185,0.185,8.788,0.0,47.383,0.0,2
1996-01-01,Brazil,0.077,0.465,48.031,-0.389,627.374,0.0,4
1996-01-01,Brazil,0.024,0.024,0.0,0.0,0.0,0.0,1
1997-01-01,Brazil,3.243,3.083,0.0,0.16,0.0,0.0,0
1997-01-01,Brazil,1.861,3.815,257.0,-1.954,138.088,0.002,3
1997-01-01,Brazil,0.203,0.203,9.841,0.0,48.539,0.0,2
1997-01-01,Brazil,0.09,0.466,49.793,-0.376,553.417,0.0,4
1997-01-01,Brazil,0.031,0.031,0.0,0.0,0.0,0.0,1
1998-01-01,Brazil,3.335,3.197,0.0,0.138,0.0,0.0,0
1998-01-01,Brazil,0.032,0.032,0.0,0.0,0.0,0.0,1
1998-01-01,Brazil,0.213,0.213,10.757,0.0,50.495,0.0,2
1998-01-01,Brazil,0.088,0.449,49.394,-0.361,562.013,0.0,4
1998-01-01,Brazil,2.144,3.949,273.0,-1.806,127.345,0.002,3
1999-01-01,Brazil,3.343,3.214,0.0,0.129,0.0,0.0,0
1999-01-01,Brazil,2.493,4.068,271.0,-1.576,108.722,0.002,3
1999-01-01,Brazil,0.227,0.24,11.302,-0.014,49.875,0.0,2
1999-01-01,Brazil,0.09,0.491,47.19,-0.401,523.282,0.0,4
1999-01-01,Brazil,0.039,0.039,0.0,0.0,0.0,0.0,1
2000-01-01,Brazil,0.05,0.05,0.0,0.0,0.0,0.0,1
2000-01-01,Brazil,2.801,4.224,280.0,-1.423,99.967,0.002,3
2000-01-01,Brazil,0.268,0.347,12.744,-0.079,47.598,0.0,2
2000-01-01,Brazil,0.108,0.508,49.069,-0.4,452.498,0.0,4
2000-01-01,Brazil,3.394,3.346,0.0,0.048,0.0,0.0,0
2001-01-01,Brazil,3.091,3.009,0.0,0.081,0.0,0.0,0
2001-01-01,Brazil,2.857,4.241,255.229,-1.384,89.321,0.001,3
2001-01-01,Brazil,0.243,0.412,18.395,-0.169,75.658,0.0,2
2001-01-01,Brazil,0.09,0.504,53.008,-0.414,588.421,0.0,4
2001-01-01,Brazil,0.148,0.148,0.0,0.0,0.0,0.0,1
2002-01-01,Brazil,3.268,3.171,0.0,0.097,0.0,0.0,0
2002-01-01,Brazil,3.209,4.186,257.072,-0.977,80.112,0.001,3
2002-01-01,Brazil,0.299,0.492,21.864,-0.193,73.222,0.0,2
2002-01-01,Brazil,0.082,0.457,52.7,-0.375,642.993,0.0,4
2002-01-01,Brazil,0.143,0.143,0.0,0.0,0.0,0.0,1
2003-01-01,Brazil,3.508,3.391,0.0,0.117,0.0,0.0,0
2003-01-01,Brazil,0.139,0.139,0.0,0.0,0.0,0.0,1
2003-01-01,Brazil,0.324,0.519,26.092,-0.195,80.547,0.0,2
2003-01-01,Brazil,0.074,0.474,49.792,-0.4,672.642,0.0,4
2003-01-01,Brazil,3.313,4.05,252.372,-0.737,76.184,0.001,3
2004-01-01,Brazil,3.635,3.493,0.0,0.142,0.0,0.0,0
2004-01-01,Brazil,3.291,4.183,241.945,-0.891,73.509,0.001,3
2004-01-01,Brazil,0.355,0.632,27.554,-0.278,77.663,0.0,2
2004-01-01,Brazil,0.086,0.506,53.212,-0.42,617.784,0.0,4
2004-01-01,Brazil,0.12,0.12,0.0,0.0,0.0,0.0,1
2005-01-01,Brazil,0.095,0.095,0.0,0.0,0.0,0.0,1
2005-01-01,Brazil,3.647,4.242,250.127,-0.596,68.587,0.001,3
2005-01-01,Brazil,0.365,0.695,33.556,-0.33,91.923,0.0,2
2005-01-01,Brazil,0.1,0.502,54.305,-0.402,544.899,0.0,4
2005-01-01,Brazil,3.836,3.655,0.0,0.18,0.0,0.0,0
2006-01-01,Brazil,3.973,3.757,0.0,0.216,0.0,0.0,0
2006-01-01,Brazil,3.85,4.468,252.772,-0.617,65.651,0.001,3
2006-01-01,Brazil,0.369,0.723,36.892,-0.353,99.938,0.0,2
2006-01-01,Brazil,0.094,0.508,52.338,-0.414,558.457,0.0,4
2006-01-01,Brazil,0.134,0.134,0.0,0.0,0.0,0.0,1
2007-01-01,Brazil,4.361,4.024,0.0,0.337,0.0,0.0,0
2007-01-01,Brazil,3.902,4.707,258.295,-0.805,66.195,0.001,3
2007-01-01,Brazil,0.368,0.742,38.339,-0.374,104.28,0.0,2
2007-01-01,Brazil,0.095,0.534,52.648,-0.439,553.954,0.0,4
2007-01-01,Brazil,0.121,0.121,0.0,0.0,0.0,0.0,1
2008-01-01,Brazil,4.453,4.007,0.0,0.446,0.0,0.0,0
2008-01-01,Brazil,0.137,0.137,0.0,0.0,0.0,0.0,1
2008-01-01,Brazil,0.472,0.884,39.37,-0.412,83.495,0.0,2
2008-01-01,Brazil,0.105,0.522,55.499,-0.417,526.806,0.0,4
2008-01-01,Brazil,4.054,4.974,268.115,-0.92,66.129,0.001,3
2009-01-01,Brazil,4.601,4.159,0.0,0.441,0.0,0.0,0
2009-01-01,Brazil,4.329,4.975,281.358,-0.646,64.989,0.001,3
2009-01-01,Brazil,0.384,0.699,46.883,-0.315,122.061,0.0,2
2009-01-01,Brazil,0.091,0.448,55.388,-0.357,608.917,0.0,4
2009-01-01,Brazil,0.127,0.127,0.0,0.0,0.0,0.0,1
2010-01-01,Brazil,0.143,0.143,0.0,0.0,0.0,0.0,1
2010-01-01,Brazil,4.561,5.377,274.894,-0.816,60.276,0.001,3
2010-01-01,Brazil,0.47,0.942,37.11,-0.471,78.89,0.0,2
2010-01-01,Brazil,0.086,0.561,43.532,-0.475,504.558,0.0,4
2010-01-01,Brazil,4.853,4.394,0.0,0.459,0.0,0.0,0
2011-01-01,Brazil,5.004,4.646,0.0,0.358,0.0,0.0,0
2011-01-01,Brazil,4.677,5.564,301.061,-0.886,64.364,0.002,3
2011-01-01,Brazil,0.545,0.936,49.956,-0.392,91.703,0.0,2
2011-01-01,Brazil,0.088,0.594,58.633,-0.507,668.47,0.0,4
2011-01-01,Brazil,0.153,0.153,0.0,0.0,0.0,0.0,1
2012-01-01,Brazil,4.856,4.483,0.0,0.373,0.0,0.0,0
2012-01-01,Brazil,4.595,5.836,318.585,-1.241,69.331,0.002,3
2012-01-01,Brazil,0.634,1.13,49.678,-0.496,78.322,0.0,2
2012-01-01,Brazil,0.105,0.597,62.912,-0.492,596.81,0.0,4
2012-01-01,Brazil,0.157,0.157,0.0,0.0,0.0,0.0,1
2013-01-01,Brazil,4.79,4.337,0.0,0.453,0.0,0.0,0
2013-01-01,Brazil,0.152,0.152,0.0,0.0,0.0,0.0,1
2013-01-01,Brazil,0.711,1.335,59.967,-0.624,84.343,0.0,2
2013-01-01,Brazil,0.137,0.643,61.394,-0.506,448.363,0.0,4
2013-01-01,Brazil,4.506,6.108,340.668,-1.603,75.606,0.002,3
2014-01-01,Brazil,4.765,4.247,0.0,0.519,0.0,0.0,0
2014-01-01,Brazil,5.006,6.3,353.788,-1.294,70.676,0.002,3
2014-01-01,Brazil,0.76,1.412,70.808,-0.651,93.113,0.0,2
2014-01-01,Brazil,0.128,0.697,66.724,-0.569,522.0,0.0,4
2014-01-01,Brazil,0.15,0.15,0.0,0.0,0.0,0.0,1
2015-01-01,Brazil,4.727,4.168,0.0,0.56,0.0,0.0,0
2015-01-01,Brazil,5.397,6.093,363.105,-0.696,67.281,0.002,3
2015-01-01,Brazil,0.763,1.472,74.9,-0.709,98.219,0.0,2
2015-01-01,Brazil,0.128,0.682,71.817,-0.554,560.678,0.0,4
2015-01-01,Brazil,0.144,0.144,0.0,0.0,0.0,0.0,1
2016-01-01,Brazil,4.962,4.434,0.0,0.528,0.0,0.0,0
2016-01-01,Brazil,0.155,0.155,0.0,0.0,0.0,0.0,1
2016-01-01,Brazil,0.783,1.256,78.086,-0.474,99.77,0.0,2
2016-01-01,Brazil,0.11,0.649,71.915,-0.539,653.18,0.0,4
2016-01-01,Brazil,5.58,5.874,350.437,-0.295,62.805,0.002,3
2017-01-01,Brazil,4.971,4.429,0.0,0.542,0.0,0.0,0
2017-01-01,Brazil,0.154,0.154,0.0,0.0,0.0,0.0,1
2017-01-01,Brazil,0.896,1.283,66.649,-0.388,74.425,0.0,2
2017-01-01,Brazil,0.081,0.687,64.732,-0.607,801.014,0.0,4
2017-01-01,Brazil,5.828,5.952,335.421,-0.124,57.556,0.002,3
2018-01-01,Brazil,5.324,4.637,0.0,0.687,0.0,0.0,0
2018-01-01,Brazil,5.746,5.757,337.946,-0.011,58.812,0.002,3
2018-01-01,Brazil,0.828,1.223,68.087,-0.395,82.23,0.0,2
2018-01-01,Brazil,0.081,0.666,69.496,-0.584,853.061,0.0,4
2018-01-01,Brazil,0.162,0.162,0.0,0.0,0.0,0.0,1
2019-01-01,Brazil,5.442,4.667,0.0,0.775,0.0,0.0,0
2019-01-01,Brazil,0.158,0.158,0.0,0.0,0.0,0.0,1
2019-01-01,Brazil,0.848,1.212,64.864,-0.364,76.471,0.0,2
2019-01-01,Brazil,0.091,0.631,68.475,-0.54,751.789,0.0,4
2019-01-01,Brazil,6.174,5.889,320.105,0.284,51.848,0.002,3
1980-01-01,Indonesia,3.47,0.855,0.0,2.614,0.0,0.0,3
1980-01-01,Indonesia,0.012,0.005,0.0,0.007,0.0,0.0,4
1980-01-01,Indonesia,0.023,0.024,0.0,-0.001,0.0,0.0,0
1980-01-01,Indonesia,0.719,0.273,0.0,0.447,0.0,0.0,2
1981-01-01,Indonesia,3.557,0.951,57.122,2.606,16.06,0.0,3
1981-01-01,Indonesia,0.015,0.004,0.587,0.01,39.961,0.0,4
1981-01-01,Indonesia,0.03,0.031,0.0,-0.001,0.0,0.0,0
1981-01-01,Indonesia,0.729,0.273,14.474,0.456,19.846,0.0,2
1982-01-01,Indonesia,0.741,0.26,14.474,0.482,19.522,0.0,2
1982-01-01,Indonesia,0.013,0.004,0.513,0.008,40.679,0.0,4
1982-01-01,Indonesia,2.924,1.001,64.0,1.923,21.889,0.0,3
1982-01-01,Indonesia,0.029,0.03,0.0,-0.001,0.0,0.0,0
1983-01-01,Indonesia,0.846,0.348,13.774,0.498,16.283,0.0,2
1983-01-01,Indonesia,0.014,0.006,0.508,0.008,36.339,0.0,4
1983-01-01,Indonesia,2.953,0.982,67.0,1.971,22.689,0.0,3
1983-01-01,Indonesia,0.033,0.034,0.0,-0.001,0.0,0.0,0
1984-01-01,Indonesia,3.078,0.985,66.0,2.093,21.444,0.0,3
1984-01-01,Indonesia,1.14,0.406,18.442,0.734,16.183,0.0,2
1984-01-01,Indonesia,0.032,0.027,0.674,0.004,21.253,0.0,4
1984-01-01,Indonesia,0.036,0.036,0.0,-0.001,0.0,0.0,0
1985-01-01,Indonesia,2.841,0.972,66.0,1.869,23.23,0.0,3
1985-01-01,Indonesia,1.255,0.48,21.536,0.776,17.159,0.0,2
1985-01-01,Indonesia,0.051,0.053,2.679,-0.002,52.42,0.0,4
1985-01-01,Indonesia,0.044,0.045,0.0,-0.001,0.0,0.0,0
1986-01-01,Indonesia,2.957,0.984,66.0,1.973,22.323,0.0,3
1986-01-01,Indonesia,1.306,0.518,25.446,0.788,19.488,0.0,2
1986-01-01,Indonesia,0.081,0.083,5.138,-0.001,63.057,0.0,4
1986-01-01,Indonesia,0.06,0.061,0.0,-0.001,0.0,0.0,0
1987-01-01,Indonesia,2.858,1.033,69.0,1.825,24.141,0.0,3
1987-01-01,Indonesia,1.395,0.536,27.489,0.859,19.708,0.0,2
1987-01-01,Indonesia,0.098,0.104,7.949,-0.006,81.219,0.0,4
1987-01-01,Indonesia,0.055,0.055,0.0,-0.001,0.0,0.0,0
1988-01-01,Indonesia,1.524,0.569,28.422,0.955,18.656,0.0,2
1988-01-01,Indonesia,0.129,0.133,9.954,-0.004,77.439,0.0,4
1988-01-01,Indonesia,2.864,1.098,73.0,1.766,25.49,0.0,3
1988-01-01,Indonesia,0.069,0.07,0.0,-0.001,0.0,0.0,0
1989-01-01,Indonesia,1.603,0.637,30.173,0.966,18.827,0.0,2
1989-01-01,Indonesia,0.184,0.159,12.732,0.025,69.111,0.0,4
1989-01-01,Indonesia,3.059,1.217,76.0,1.842,24.847,0.0,3
1989-01-01,Indonesia,0.082,0.083,0.0,-0.001,0.0,0.0,0
1990-01-01,Indonesia,3.177,1.36,83.0,1.817,26.124,0.0,3
1990-01-01,Indonesia,1.762,0.693,33.792,1.07,19.176,0.0,2
1990-01-01,Indonesia,0.245,0.176,15.273,0.07,62.242,0.0,4
1990-01-01,Indonesia,0.081,0.082,0.0,-0.001,0.0,0.0,0
1991-01-01,Indonesia,3.448,1.453,95.0,1.995,27.552,0.001,3
1991-01-01,Indonesia,0.324,0.194,16.872,0.131,51.995,0.0,4
